OTU,Hit_number,eval,bitscore,%ID,genus,species,hit_def,align_len
ASV_3354,4,1.06157e-31,162,84.73,Prymnesium,Prymnesium palpebrale,"Prymnesium palpebrale 18S rRNA gene, strain UIO 133",131
ASV_3354,24,2.33826e-27,147,82.44,Prymnesium,Not_Found,"Prymnesium chiton partial 18S rRNA gene, strain PLY 146A",131
ASV_3355,1,1.08476e-56,254,100.0,genus_unassigned,species_unassigned,"Uncultured eukaryote clone ST3560.051 18S ribosomal RNA gene, partial sequence",127
ASV_3356,1,9.09993e-58,258,100.0,Not_Found,Not_Found,"Uncultured eukaryote clone ST3960.092 18S ribosomal RNA gene, partial sequence",129
ASV_3356,2,3.86939e-56,252,100.0,Not_Found,uncultured marine eukaryote,"uncultured marine eukaryote partial 18S rRNA gene, isolate AB204_P17_PRYM_P_47_S",126
ASV_3357,1,8.24796e-52,237,97.62,genus_unassigned,species_unassigned,"Uncultured eukaryote clone ST8900.064 18S ribosomal RNA gene, partial sequence",126
ASV_3358,1,2.91081e-51,234,96.85,Not_Found,species_unassigned,"Uncultured eukaryote clone ST3500.038 18S ribosomal RNA gene, partial sequence",127
ASV_3358,6,6.41148e-47,219,94.49,Amoebophrya,species_unassigned,"Amoebophrya sp. isolate HZBD3-11 small subunit ribosomal RNA gene, partial sequence",127
ASV_3359,1,9.30635e-45,210,93.6,Not_Found,Not_Found,"Uncultured eukaryote clone SCM38C41 18S ribosomal RNA gene, partial sequence",125
ASV_3359,8,1.68263e-41,198,92.06,Not_Found,Uncultured marine alveolate Group I DH147-EKD18,"Uncultured marine alveolate Group I DH147-EKD18 18S ribosomal RNA gene, partial sequence",126
ASV_3360,1,2.63521e-58,260,100.0,Not_Found,Not_Found,"Uncultured marine eukaryote clone UEPAC05Hp2 18S ribosomal RNA gene, partial sequence",130
ASV_3360,2,1.36507e-55,250,98.46,Paradinium,Paradinium poucheti,"Paradinium poucheti isolate PaOi01 18S ribosomal RNA gene, partial sequence >gi|164504534|gb|EU189030.1| Paradinium poucheti isolate PaOi21 18S ribosomal RNA gene, partial sequence",130
ASV_3360,17,1.1985e-24,137,81.95,Paradinium,Not_Found,"Paradinium sp. PaEu41 18S ribosomal RNA gene, partial sequence",133
ASV_3361,1,1.55755e-48,225,94.62,Not_Found,Not_Found,"Uncultured stramenopile clone H3S8Ae5kY 18S ribosomal RNA gene, partial sequence",130
ASV_3361,15,1.19744e-43,207,92.86,Incisomonas,Incisomonas marina,"Incisomonas marina isolate BH65_170 small subunit ribosomal RNA gene, partial sequence",126
ASV_3362,1,9.19778e-58,258,100.0,Tergestiella,Tergestiella adriatica,"Tergestiella adriatica gene for 18S ribosomal RNA, partial sequence, isolate: T5 >gi|756363831|dbj|AB636317.1| Tergestiella adriatica gene for 18S ribosomal RNA, partial sequence, isolate: T6",129
ASV_3362,2,2.81611e-45,213,93.13,Not_Found,Not_Found,"Haptophyta environmental samples partial 18S rRNA gene >gi|1702747348|gb|MN176134.1| Uncultured eukaryote isolate HapA small subunit ribosomal RNA gene, partial sequence",131
ASV_3363,1,3.86939e-56,253,99.22,Not_Found,Not_Found,"Uncultured eukaryote clone SGYY1111 18S ribosomal RNA gene, partial sequence",129
ASV_3363,4,1.0383e-50,233,96.12,Stephanoeca,Stephanoeca diplocostata,"Stephanoeca diplocostata from France 18S ribosomal RNA gene, partial sequence",129
ASV_3364,1,1.54052e-35,177,89.6,genus_unassigned,species_unassigned,"Uncultured eukaryote clone B10 18S ribosomal RNA gene, partial sequence",125
ASV_3365,1,2.16502e-40,195,90.0,Not_Found,Not_Found,"Uncultured eukaryote clone ST3500.080 18S ribosomal RNA gene, partial sequence",130
ASV_3365,9,1.12151e-37,185,88.46,Not_Found,eukaryote clone OLI11072,eukaryote clone OLI11072 18S rRNA gene,130
ASV_3366,1,3.46815e-50,230,96.8,Not_Found,species_unassigned,"Uncultured alveolate clone RS.12f.10m.352 18S ribosomal RNA gene, partial sequence",125
ASV_3366,8,8.16353e-33,167,88.28,Amoebophrya,species_unassigned,"Uncultured Amoebophrya clone 7510 18S ribosomal RNA gene, partial sequence",128
ASV_3367,1,1.36567e-42,203,92.74,genus_unassigned,species_unassigned,"Uncultured eukaryote clone SGYH1087 18S ribosomal RNA gene, partial sequence",124
ASV_3368,1,1.87729e-47,220,100.0,genus_unassigned,species_unassigned,"Uncultured eukaryote clone Otu1134 small subunit ribosomal RNA gene, partial sequence",110
ASV_3369,1,4.46045e-55,248,100.0,genus_unassigned,species_unassigned,"Uncultured eukaryote clone ST5960.028 18S ribosomal RNA gene, partial sequence",124
ASV_3370,1,4.71248e-42,200,92.06,genus_unassigned,species_unassigned,"Uncultured eukaryote clone SGYO767 18S ribosomal RNA gene, partial sequence",126
ASV_3371,1,6.48194e-47,218,95.31,genus_unassigned,species_unassigned,"Azadinium poporum genomic DNA sequence contains ITS1, 5.8S rRNA gene, ITS2, 28S rRNA gene, strain N-39-13",128
ASV_3372,1,9.10797e-39,188,89.15,Not_Found,Not_Found,"Uncultured eukaryote clone KRL01E8 18S ribosomal RNA gene, partial sequence",129
ASV_3372,3,7.0022e-34,170,87.2,Mataza,Mataza hastifera,"Mataza hastifera gene for 18S ribosomal RNA, partial sequence",125
ASV_3373,1,1.93973e-53,242,98.41,Not_Found,species_unassigned,"Uncultured syndiniales clone 90 18S ribosomal RNA gene, partial sequence",126
ASV_3373,4,4.27255e-49,227,96.03,Amoebophrya,species_unassigned,"Amoebophrya sp. isolate HKB7-11 small subunit ribosomal RNA gene, partial sequence",126
ASV_3374,1,9.09993e-58,258,100.0,genus_unassigned,species_unassigned,"Penicillium sizovae strain CBS 139.65 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence",129
ASV_3375,1,9.30635e-45,210,93.6,Not_Found,Uncultured marine alveolate Group II DH148-EKD27,"Uncultured marine alveolate Group II DH148-EKD27 18S ribosomal RNA gene, partial sequence",125
ASV_3375,2,4.82081e-42,200,92.0,Not_Found,Not_Found,"Uncultured syndiniales clone 91 18S ribosomal RNA gene, partial sequence",125
ASV_3376,1,3.9526e-56,252,98.47,Not_Found,species_unassigned,"Uncultured eukaryote clone SGUH487 18S ribosomal RNA gene, partial sequence",131
ASV_3376,2,1.68069e-54,247,97.71,Halosphaera,species_unassigned,"Halosphaera sp. M1670 partial 18S rRNA gene, strain M1670",131
ASV_3377,1,2.69627e-45,212,93.65,genus_unassigned,species_unassigned,"Parvodinium trawinskii strain GeoM*753 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence",126
ASV_3378,1,6.47515e-34,170,88.37,Not_Found,species_unassigned,"Uncultured marine eukaryote clone I-6-MC193-OTU-38 18S ribosomal RNA gene, partial sequence",129
ASV_3378,7,2.7533e-32,165,86.82,Telonema,species_unassigned,"Telonema subtilis 18S rRNA gene, isolate RCC358.7",129
ASV_3379,1,2.68927e-32,165,87.5,Varistrombidium,Varistrombidium cf. kielum,"Varistrombidium cf. kielum voucher LWW09121602 small subunit ribosomal RNA gene, partial sequence",120
ASV_3379,2,3.27621e-31,160,86.67,Not_Found,Not_Found,"Gonostomum sinicum isolate LX201501050401 small subunit ribosomal RNA gene, partial sequence",120
ASV_3379,63,5.92352e-28,148,85.12,Varistrombidium,Not_Found,"Varistrombidium kielum isolate SW2012042701 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence",121
ASV_3380,1,4.81525e-55,248,100.0,Not_Found,uncultured marine eukaryote,"uncultured marine eukaryote partial 18S rRNA gene, isolate AB537_L11_NOVB_H_41_D",124
ASV_3381,1,7.23511e-40,192,90.48,Alexandrium,species_unassigned,"Alexandrium tamarense species complex group I strain CCMP1719 clone 1 SSU gene, partial sequence",126
ASV_3381,79,3.74788e-37,182,88.89,Not_Found,species_unassigned,"Uncultured eukaryote clone SCM38C54 18S ribosomal RNA gene, partial sequence",126
ASV_3382,1,5.68595e-35,174,87.6,genus_unassigned,species_unassigned,"Uncultured Trebouxiophyceae clone OTU_35938 small subunit ribosomal RNA gene, partial sequence",129
ASV_3383,1,2.80298e-38,186,91.53,genus_unassigned,species_unassigned,"Uncultured eukaryote clone 237 small subunit ribosomal RNA gene and internal transcribed spacer 1, partial sequence",118
ASV_3384,1,3.91099e-56,252,100.0,Oblongichytrium,species_unassigned,"Oblongichytrium sp. isolate BH56_186 small subunit ribosomal RNA gene, partial sequence",126
ASV_3384,2,1.36507e-55,250,98.46,Not_Found,species_unassigned,"Uncultured stramenopile partial 18S rRNA gene, clone B8 >gi|926809228|gb|KP404885.1| Uncultured eukaryote clone WS074.015 18S ribosomal RNA gene, partial sequence",130
ASV_3385,1,1.00481e-50,232,96.83,Akashiwo,Akashiwo sanguinea,"Akashiwo sanguinea 18S ribosomal RNA gene, partial sequence",126
ASV_3385,2,1.00481e-50,232,96.83,Not_Found,Not_Found,"Uncultured marine plankton clone BW-dinoclone15 small subunit ribosomal RNA gene, partial sequence",126
ASV_3385,13,5.20503e-48,222,95.24,Akashiwo,Not_Found,"Akashiwo sp. AP-LIS1 small subunit ribosomal RNA gene, partial sequence >gi|42517340|gb|AY456108.1| Akashiwo sp. AP-LIS2 small subunit ribosomal RNA gene, partial sequence",126
ASV_3386,1,1.42774e-42,203,92.97,Akashiwo,Akashiwo sanguinea,"Akashiwo sanguinea 18S ribosomal RNA gene, partial sequence",128
ASV_3386,2,1.42774e-42,203,92.97,Not_Found,Not_Found,"Uncultured marine plankton clone BW-dinoclone15 small subunit ribosomal RNA gene, partial sequence",128
ASV_3386,13,9.01003e-39,188,90.62,Akashiwo,Not_Found,"Akashiwo sp. AP-LIS1 small subunit ribosomal RNA gene, partial sequence >gi|42517340|gb|AY456108.1| Akashiwo sp. AP-LIS2 small subunit ribosomal RNA gene, partial sequence",128
ASV_3387,1,1.08476e-56,254,100.0,Not_Found,Not_Found,"Amstigomonas sp. 18S ribosomal RNA gene, partial sequence",127
ASV_3387,2,2.91081e-51,235,96.09,Amastigomonas,Amastigomonas sp. EEG-2010a,"Amastigomonas sp. EEG-2010a 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",128
ASV_3387,4,2.72864e-26,142,84.85,Amastigomonas,Not_Found,"Amastigomonas sp. IVY8c 18S ribosomal RNA gene, partial sequence",132
ASV_3388,1,9.82478e-51,233,97.58,Not_Found,Not_Found,"Uncultured eukaryote clone SGYH1529 18S ribosomal RNA gene, partial sequence",124
ASV_3388,57,4.46439e-36,178,88.71,Not_Found,Uncultured marine alveolate Group I DH145-EKD10,"Uncultured marine alveolate Group I DH145-EKD10 18S ribosomal RNA gene, partial sequence",124
ASV_3389,1,5.35774e-61,270,100.0,Mya,Mya arenaria,Mya arenaria partial 18S rRNA gene,135
ASV_3389,5,2.27817e-59,265,99.26,Not_Found,Not_Found,"Corbula tunicata voucher BivAToL-85 18S ribosomal RNA gene, partial sequence >gi|1104599561|gb|KX713326.1| Corbula tunicata voucher BivAToL-85 18S ribosomal RNA gene, partial sequence",135
ASV_3389,7,7.95159e-59,262,100.0,Mya,Not_Found,"Mya truncata 18S ribosomal RNA gene, partial sequence",131
ASV_3390,1,4.04609e-43,204,92.13,Not_Found,species_unassigned,"Uncultured eukaryote clone SGYP729 18S ribosomal RNA gene, partial sequence",127
ASV_3390,7,8.9121e-39,189,89.76,Amoebophrya,species_unassigned,"Amoebophrya sp. isolate YT7-14 small subunit ribosomal RNA gene, partial sequence",127
ASV_3391,1,1.26603e-30,158,84.5,genus_unassigned,species_unassigned,"Uncultured eukaryote clone SGYH1060 18S ribosomal RNA gene, partial sequence",129
ASV_3392,1,3.78618e-56,252,100.0,Not_Found,Not_Found,"Uncultured eukaryote clone SGYP1452 18S ribosomal RNA gene, partial sequence",126
ASV_3392,21,1.23771e-49,229,96.06,Not_Found,eukaryote clone OLI11115,eukaryote clone OLI11115 18S rRNA gene,127
ASV_3393,1,1.08476e-56,254,100.0,Not_Found,species_unassigned,"Uncultured eukaryote clone SGYS1049 18S ribosomal RNA gene, partial sequence",127
ASV_3393,17,5.62415e-35,174,87.4,Bolidomonas,species_unassigned,"Bolidomonas pacifica gene for 18S rRNA, partial sequence, strain: p380",127
ASV_3394,1,2.02595e-53,243,97.67,genus_unassigned,species_unassigned,"Bentheuphausia amblyops voucher E26 small subunit ribosomal RNA gene, partial sequence",129
ASV_3395,1,1.14825e-36,180,91.3,Not_Found,Not_Found,"Uncultured eukaryote clone SGYX645 18S ribosomal RNA gene, partial sequence",115
ASV_3395,4,1.39886e-35,177,92.17,Gymnodinioides,Gymnodinioides pitelkae,"Gymnodinioides pitelkae 18S ribosomal RNA gene, partial sequence",115
ASV_3395,5,5.94811e-34,171,90.43,Gymnodinioides,Not_Found,"Gymnodinioides sp. JCC-2008 18S ribosomal RNA gene, partial sequence",115
ASV_3396,1,6.70103e-34,171,87.4,Not_Found,Not_Found,"Uncultured eukaryote gene for SSU rRNA, partial sequence, clone: CYSGM-15",127
ASV_3396,7,7.64587e-27,145,83.85,Geminigera,Geminigera cryophila,"Geminigera cryophila clone 1126 18S ribosomal RNA gene, partial sequence",130
ASV_3397,1,4.00162e-43,204,98.13,Not_Found,Not_Found,"Uncultured eukaryote clone Otu0178 small subunit ribosomal RNA gene, partial sequence",107
ASV_3397,4,7.23511e-40,193,91.27,Protoperidinium,Protoperidinium thulesense,"Protoperidinium thulesense gene for 18S rRNA, isolate: #4",126
ASV_3398,1,1.93973e-53,242,98.41,Not_Found,Not_Found,"Uncultured marine plankton clone BW-dinoclone6 small subunit ribosomal RNA gene, partial sequence",126
ASV_3398,2,8.24796e-52,237,97.62,Paragymnodinium,Paragymnodinium shiwhaense,"Paragymnodinium shiwhaense 18S rRNA gene (partial), ITS1, 5.8S rRNA gene, ITS2 and 28S rRNA gene (partial)",126
ASV_3399,1,1.57411e-48,224,95.28,Not_Found,Not_Found,"Uncultured eukaryote clone AI5F15RJ3D12 18S ribosomal RNA gene, partial sequence",127
ASV_3399,4,1.06157e-31,162,84.73,Prymnesium,Prymnesium palpebrale,"Prymnesium palpebrale 18S rRNA gene, strain UIO 133",131
ASV_3399,21,2.33826e-27,147,82.44,Prymnesium,Not_Found,"Prymnesium chiton partial 18S rRNA gene, strain PLY 146A",131
ASV_3400,1,8.24796e-52,237,97.62,genus_unassigned,species_unassigned,"Uncultured eukaryote clone SGYO849 18S ribosomal RNA gene, partial sequence",126
ASV_3401,1,7.63031e-59,262,100.0,Pyramimonas,species_unassigned,"Pyramimonas tetrarhynchus partial 18S rRNA gene, strain SCCAP K-0002",131
ASV_3401,3,3.24449e-57,257,99.24,Not_Found,species_unassigned,"Polyblepharides amylifera strain CCMP720 18S ribosomal RNA gene, partial sequence",131
ASV_3402,1,6.48194e-47,218,100.0,Not_Found,species_unassigned,"Uncultured eukaryote clone Otu0435 small subunit ribosomal RNA gene, partial sequence",109
ASV_3402,9,3.14481e-38,186,89.06,Protaspis,species_unassigned,"Protaspis sp. CC-2009a small subunit ribosomal RNA gene, partial sequence",128
ASV_3403,1,9.09993e-58,258,100.0,Not_Found,Not_Found,"Uncultured stramenopile clone RS.12f.10m.137 18S ribosomal RNA gene, partial sequence",129
ASV_3403,9,6.99602e-53,241,99.19,Not_Found,uncultured marine eukaryote,"uncultured marine eukaryote partial 18S rRNA gene, isolate AB240_M06_MS4D_H_41_S",123
ASV_3404,1,2.78615e-45,213,93.02,genus_unassigned,species_unassigned,"Uncultured eukaryote clone ST3960.092 18S ribosomal RNA gene, partial sequence",129
ASV_3405,1,4.71388e-55,248,98.45,Not_Found,Not_Found,"Uncultured marine eukaryote clone BL000921.30 18S ribosomal RNA gene, complete sequence",129
ASV_3405,5,1.64676e-35,176,91.45,Not_Found,Choanoflagellida sp. SL117#1,"Choanoflagellida sp. SL117#1 clone E5 18S ribosomal RNA gene, partial sequence",117
ASV_3406,1,7.63031e-59,262,100.0,Not_Found,Not_Found,"Uncultured stramenopile clone 155D3Ae6h6 18S ribosomal RNA gene, partial sequence",131
ASV_3406,7,3.24736e-38,187,91.34,Not_Found,uncultured marine eukaryote,"uncultured marine eukaryote partial 18S rRNA gene, isolate AB535_L17_MS3_H_46_S",127
ASV_3407,1,2.23377e-33,169,88.89,genus_unassigned,species_unassigned,"Uncultured dinoflagellate clone A95F15RM2D02 18S ribosomal RNA gene, partial sequence",117
ASV_3408,1,6.69511e-53,240,98.4,Not_Found,species_unassigned,"Uncultured stramenopile clone 155D3Ae6gd 18S ribosomal RNA gene, partial sequence",125
ASV_3408,14,3.95716e-43,205,92.8,Solenicola,species_unassigned,"Solenicola setigera isolate FG712 18S ribosomal RNA gene, partial sequence",125
ASV_3409,1,3.17899e-38,186,89.23,genus_unassigned,species_unassigned,"Uncultured marine eukaryote clone CN207St155_8Ae02U_07Oct07_10m 18S small subunit ribosomal RNA gene, partial sequence",130
ASV_3410,1,8.93162e-51,232,100.0,Not_Found,Not_Found,"Uncultured eukaryote clone SGYH812 18S ribosomal RNA gene, partial sequence",116
ASV_3410,16,1.32674e-29,154,88.14,Trimyema,Trimyema sp. koreanum,"Trimyema sp. koreanum 18S ribosomal RNA gene, partial sequence",118
ASV_3411,1,6.55239e-47,218,93.8,Not_Found,Not_Found,"Uncultured eukaryote clone ST3900.120 18S ribosomal RNA gene, partial sequence",129
ASV_3411,2,3.39422e-44,208,92.25,Diaphanoeca,Diaphanoeca grandis,"Diaphanoeca grandis 18S ribosomal RNA gene, partial sequence",129
ASV_3411,10,9.10797e-39,189,89.92,Diaphanoeca,Not_Found,"Diaphanoeca undulata 18S ribosomal RNA gene, partial sequence",129
ASV_3412,1,1.60867e-29,154,84.44,genus_unassigned,species_unassigned,"Ennucula granulosa voucher UMASS EN_3aAC8 18S ribosomal RNA gene, partial sequence",135
ASV_3413,1,5.49568e-54,245,99.2,genus_unassigned,species_unassigned,"Uncultured eukaryote clone SGUH553 18S ribosomal RNA gene, partial sequence",125
ASV_3414,1,1.17196e-43,206,92.19,Amoebophrya,species_unassigned,"Amoebophrya sp. isolate P2-10 small subunit ribosomal RNA gene, partial sequence",128
ASV_3414,7,4.98331e-42,201,91.41,Not_Found,species_unassigned,"Uncultured eukaryote clone SGYP425 18S ribosomal RNA gene, partial sequence",128
ASV_3415,1,1.08476e-56,254,100.0,genus_unassigned,species_unassigned,"Uncultured eukaryote clone ST8300.075 18S ribosomal RNA gene, partial sequence",127
ASV_3416,1,2.28701e-46,216,93.85,Not_Found,Not_Found,"Uncultured eukaryote clone BCB5F15RM1A05 18S ribosomal RNA gene, partial sequence",130
ASV_3416,25,1.35174e-36,180,89.15,Not_Found,uncultured marine picoeukaryote,"uncultured marine picoeukaryote partial 18S rRNA gene, isolate ws_143, clone 1809D12",129
ASV_3417,1,8.9121e-39,189,89.76,Not_Found,Not_Found,"Uncultured eukaryote clone ST6000.122 18S ribosomal RNA gene, partial sequence",127
ASV_3417,4,1.61135e-35,177,89.26,Not_Found,uncultured marine eukaryote,"uncultured marine eukaryote partial 18S rRNA gene, isolate AB535_F05_MS25_H_46_S",121
ASV_3418,1,4.98331e-42,201,91.41,Not_Found,Not_Found,"Uncultured eukaryote clone ST5900.050 18S ribosomal RNA gene, partial sequence",128
ASV_3418,25,1.09765e-37,184,90.16,Not_Found,uncultured marine eukaryote,"uncultured marine eukaryote partial 18S rRNA gene, isolate AB537_F15_TELO_H_41_D",122
ASV_3419,1,8.81416e-39,189,95.33,Not_Found,species_unassigned,"Uncultured eukaryote clone Otu0211 small subunit ribosomal RNA gene, partial sequence",107
ASV_3419,3,7.73178e-27,145,83.2,Protoperidinium,species_unassigned,"Protoperidinium bipes gene for small subunit rRNA, partial sequence",125
ASV_3420,1,3.74457e-56,252,100.0,Protoperidinium,Protoperidinium pentagonum,"Protoperidinium pentagonum gene for 18S rRNA, partial sequence, isolate #1 and #3 >gi|119116550|dbj|AB255838.1| Protoperidinium pentagonum gene for 18S rRNA, partial sequence, isolate #9",126
ASV_3420,2,7.23511e-40,192,90.48,Protoperidinium,Not_Found,"Protoperidinium bipes gene for small subunit rRNA, partial sequence",126
ASV_3420,5,8.81416e-39,189,90.98,Not_Found,Not_Found,"Uncultured rhizarian clone AA3F14RJ3A08 18S ribosomal RNA gene, partial sequence",122
ASV_3421,1,2.69627e-45,212,93.65,Not_Found,species_unassigned,"Uncultured eukaryote clone SGYP604 18S ribosomal RNA gene, partial sequence",126
ASV_3421,7,5.93894e-41,197,91.27,Gyrodinium,species_unassigned,"Uncultured Gyrodinium clone 7544 18S ribosomal RNA gene, partial sequence",126
ASV_3422,1,1.59223e-54,247,99.21,Pheopolykrikos,species_unassigned,"Pheopolykrikos hartmanii isolate JHC0203 small subunit ribosomal RNA gene, partial sequence",126
ASV_3422,2,8.24796e-52,237,97.62,Not_Found,species_unassigned,"Uncultured eukaryote clone SGYI929 18S ribosomal RNA gene, partial sequence",126
ASV_3423,1,2.46811e-52,238,98.39,Not_Found,uncultured marine eukaryote,"uncultured marine eukaryote partial 18S rRNA gene, isolate AA538_O20_MS3_H_23_D",124
ASV_3423,2,2.16502e-40,195,90.0,Not_Found,Not_Found,"Uncultured eukaryote clone BCB5F15RM1A05 18S ribosomal RNA gene, partial sequence",130
ASV_3424,1,2.21324e-46,217,94.44,Akashiwo,Akashiwo sanguinea,"Akashiwo sanguinea 18S ribosomal RNA gene, partial sequence",126
ASV_3424,2,2.21324e-46,217,94.44,Not_Found,Not_Found,"Uncultured marine plankton clone BW-dinoclone15 small subunit ribosomal RNA gene, partial sequence",126
ASV_3424,13,1.3967e-42,202,92.06,Akashiwo,Not_Found,"Akashiwo sp. AP-LIS1 small subunit ribosomal RNA gene, partial sequence >gi|42517340|gb|AY456108.1| Akashiwo sp. AP-LIS2 small subunit ribosomal RNA gene, partial sequence",126
ASV_3425,1,2.21324e-46,217,94.44,Akashiwo,Akashiwo sanguinea,"Akashiwo sanguinea 18S ribosomal RNA gene, partial sequence",126
ASV_3425,2,2.21324e-46,217,94.44,Not_Found,Not_Found,"Uncultured marine plankton clone BW-dinoclone15 small subunit ribosomal RNA gene, partial sequence",126
ASV_3425,13,1.14648e-43,207,92.86,Akashiwo,Not_Found,"Akashiwo sp. AP-LIS1 small subunit ribosomal RNA gene, partial sequence >gi|42517340|gb|AY456108.1| Akashiwo sp. AP-LIS2 small subunit ribosomal RNA gene, partial sequence",126
ASV_3426,1,2.21324e-46,217,94.44,genus_unassigned,species_unassigned,"Uncultured eukaryote clone SGYN1499 18S ribosomal RNA gene, partial sequence",126
ASV_3427,1,9.41092e-45,211,94.49,genus_unassigned,species_unassigned,"Parvodinium cf. umbonatum strain GeoM*795 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence",127
ASV_3428,1,5.20503e-48,222,95.24,genus_unassigned,species_unassigned,"Parvodinium cf. umbonatum strain GeoM*795 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence",126
ASV_3429,1,1.10724e-12,92,92.86,genus_unassigned,species_unassigned,"Uncultured Auriculariaceae clone Elev_18S_1278 18S ribosomal RNA gene, partial sequence",56
ASV_3430,1,1.73752e-28,151,89.52,Notosolenus,Notosolenus urceolatus,"Notosolenus urceolatus strain KM049 18S ribosomal RNA gene, partial sequence",105
ASV_3430,2,1.33581e-23,133,82.64,Not_Found,Not_Found,"Uncultured eukaryote clone D2P04B10 18S ribosomal RNA gene, partial sequence",121
ASV_3431,1,5.37853e-48,223,94.57,genus_unassigned,species_unassigned,"Uncultured eukaryote clone SS1_E_01_26 18S ribosomal RNA gene, partial sequence",129
ASV_3432,1,6.69511e-53,240,98.4,Not_Found,Not_Found,"Uncultured eukaryote clone ZZ.18S_6 18S ribosomal RNA gene, partial sequence",125
ASV_3432,2,6.69511e-53,240,98.4,Amphora,Amphora sp. 38,"Amphora sp. 38 18S ribosomal RNA gene, partial sequence",125
ASV_3432,6,2.84683e-51,235,97.6,Amphora,Not_Found,"Uncultured Amphora sp. clone DDI287.fa small subunit ribosomal RNA gene, partial sequence",125
ASV_3433,1,2.92493e-06,68,100.0,genus_unassigned,species_unassigned,"Uncultured Trebouxiophyceae clone OTU_30533 small subunit ribosomal RNA gene, partial sequence",34
ASV_3434,1,4.71388e-55,248,98.45,genus_unassigned,species_unassigned,"Heterobasidion annosum isolate m4 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence",129
ASV_3435,1,1.55755e-48,225,96.06,genus_unassigned,species_unassigned,"Uncultured stramenopile clone AI3F14RJ1G04 18S ribosomal RNA gene, partial sequence",127
ASV_3436,1,2.8186e-26,143,83.33,Cercomonas,species_unassigned,"Cercomonas rotunda strain IVY9G 18S ribosomal RNA gene, partial sequence",132
ASV_3436,3,3.43375e-25,139,82.44,Not_Found,species_unassigned,"Cercomonadidae environmental sample clone Elev_18S_652 18S ribosomal RNA gene, partial sequence >gi|166084461|gb|EF024984.1| Cercomonadidae environmental sample clone Elev_18S_1532 18S ribosomal RNA gene, partial sequence",131
ASV_3437,1,5.74268e-54,245,98.45,genus_unassigned,species_unassigned,"Uncultured eukaryote clone NPKS2_113 18S ribosomal RNA gene gene, partial sequence",129
ASV_3438,1,5.93894e-41,197,91.27,Not_Found,species_unassigned,"Uncultured eukaryote clone SGYO1440 18S ribosomal RNA gene, partial sequence",126
ASV_3438,2,2.07289e-40,194,92.06,Amoebophrya,species_unassigned,"Amoebophrya sp. isolate WZ9-2 small subunit ribosomal RNA gene, partial sequence",126
ASV_3439,1,1.32267e-36,180,90.0,Not_Found,species_unassigned,"Uncultured syndiniales clone 80 18S ribosomal RNA gene, partial sequence",120
ASV_3439,2,4.61658e-36,179,88.19,Amoebophrya,species_unassigned,"Amoebophrya sp. isolate ZHASHANMATOU1-11 small subunit ribosomal RNA gene, partial sequence",127
ASV_3440,1,2.84683e-51,235,97.6,Not_Found,Not_Found,"Uncultured eukaryote clone ST8360.067 18S ribosomal RNA gene, partial sequence",125
ASV_3440,21,1.38119e-42,202,93.39,Not_Found,uncultured marine eukaryote,"uncultured marine eukaryote partial 18S rRNA gene, isolate AB208_K14_MLV2_H_48_S",121
ASV_3441,1,3.74457e-56,252,100.0,genus_unassigned,species_unassigned,"Uncultured eukaryote clone SGUH979 18S ribosomal RNA gene, partial sequence",126
ASV_3442,1,3.24449e-57,257,99.24,Not_Found,species_unassigned,"Uncultured eukaryote clone ST5900.037 18S ribosomal RNA gene, partial sequence",131
ASV_3442,2,1.68069e-54,247,97.71,Goniomonas,species_unassigned,"Uncultured Goniomonas clone 7956 18S ribosomal RNA gene, partial sequence",131
ASV_3443,1,1.08476e-56,254,100.0,Not_Found,species_unassigned,"Uncultured alveolate clone RS.12f.10m.0096 18S ribosomal RNA gene, partial sequence",127
ASV_3443,9,5.62415e-35,174,87.4,Amoebophrya,species_unassigned,"Amoebophrya sp. isolate SSB1-8 small subunit ribosomal RNA gene, partial sequence",127
ASV_3444,1,1.45813e-48,224,96.83,Not_Found,species_unassigned,"Uncultured syndiniales clone 90 18S ribosomal RNA gene, partial sequence",126
