OTU,Hit_number,eval,bitscore,%ID,genus,species,hit_def,align_len
ASV_968,1,9.09993e-58,258,100.0,Not_Found,species_unassigned,"Uncultured stramenopile clone 14H3Te6O0 18S ribosomal RNA gene, partial sequence",129
ASV_968,2,1.35055e-55,250,100.0,Oblongichytrium,species_unassigned,"Oblongichytrium sp. isolate BH65_124 small subunit ribosomal RNA gene, partial sequence",125
ASV_969,1,4.27255e-49,226,100.0,Not_Found,Not_Found,"Uncultured eukaryote gene for small subunit rRNA, partial sequence, clone:TAGIRI-3",113
ASV_969,7,5.20963e-29,153,84.73,Geminigera,Geminigera cryophila,"Geminigera cryophila clone 1126 18S ribosomal RNA gene, partial sequence",131
ASV_970,1,1.50784e-48,224,95.28,Not_Found,Not_Found,"Uncultured eukaryote clone ST5960.062 18S ribosomal RNA gene, partial sequence",127
ASV_970,14,7.81079e-46,215,94.49,Not_Found,Uncultured marine alveolate Group II DH147-EKD6,"Uncultured marine alveolate Group II DH147-EKD6 18S ribosomal RNA gene, partial sequence",127
ASV_971,1,4.66319e-55,248,100.0,genus_unassigned,species_unassigned,"Uncultured rhizarian clone AI5F14RJ1B05 18S ribosomal RNA gene, partial sequence",124
ASV_972,1,1.08476e-56,254,100.0,Aureococcus,Aureococcus anophagefferens,"Aureococcus anophagefferens clone Q1-8 18S ribosomal RNA gene, partial sequence",127
ASV_972,9,1.08476e-56,254,100.0,Aureococcus,Not_Found,"Uncultured Aureococcus-like eukaryote small subunit ribosomal RNA gene, partial sequence",127
ASV_972,11,4.61251e-55,249,99.21,Not_Found,Not_Found,"Uncultured eukaryote clone SGYI1346 18S ribosomal RNA gene, partial sequence",127
ASV_973,1,2.38934e-52,239,97.64,Not_Found,species_unassigned,"Uncultured eukaryote clone SGYP393 18S ribosomal RNA gene, partial sequence",127
ASV_973,3,2.91081e-51,234,96.85,Amoebophrya,species_unassigned,"Amoebophrya sp. isolate ZHASHANMATOU1-39 small subunit ribosomal RNA gene, partial sequence",127
ASV_974,1,2.63521e-58,260,100.0,Not_Found,Not_Found,"Unidentified prymnesiophyte clone OLI16108 18S ribosomal RNA gene, complete sequence",130
ASV_974,3,7.07124e-53,240,96.92,Chrysochromulina,Chrysochromulina leadbeateri,"Chrysochromulina leadbeateri partial 18S rRNA gene, strain UIO035 (=ERIK)",130
ASV_974,29,4.17947e-43,205,91.54,Chrysochromulina,Not_Found,"Chrysochromulina simplex partial 18S rRNA gene, strain UIO047 (=JomfB)",130
ASV_975,1,1.93973e-53,242,98.41,genus_unassigned,species_unassigned,"Parvodinium cf. umbonatum strain GeoM*795 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence",126
ASV_976,1,5.98875e-47,218,96.75,Not_Found,Not_Found,"Uncultured eukaryote clone ME1-28 18S ribosomal RNA gene, partial sequence",123
ASV_976,2,2.54648e-45,213,95.93,Stephanopyxis,Stephanopyxis turris,"Stephanopyxis turris gene for 18S rRNA, partial sequence, strain: p121",123
ASV_977,1,7.51481e-52,236,100.0,Not_Found,Not_Found,"Uncultured eukaryote clone SGUH526 18S ribosomal RNA gene, partial sequence",118
ASV_977,21,6.59199e-40,192,93.33,Strombidium,Not_Found,"Strombidium sp. isolate 14JU small subunit ribosomal RNA gene, partial sequence",120
ASV_977,22,6.59199e-40,192,93.33,Strombidium,Strombidium sp. JG-2011a,"Strombidium sp. JG-2011a clone 29 18S ribosomal RNA gene, partial sequence",120
ASV_978,1,9.09993e-58,258,100.0,Not_Found,Not_Found,"Uncultured eukaryote clone ST8900.062 18S ribosomal RNA gene, partial sequence",129
ASV_978,10,2.00439e-53,243,97.67,Not_Found,uncultured marine eukaryote,"uncultured marine eukaryote partial 18S rRNA gene, isolate AB209_N11_MS4B_P_48_S",129
ASV_979,1,1.663e-54,247,99.21,Ventrifissura,Ventrifissura sp. SRT122,"Ventrifissura sp. SRT122 gene for 18S ribosomal RNA, partial sequence",126
ASV_979,2,6.20289e-41,196,90.77,Not_Found,Not_Found,"Uncultured cercozoan clone CCW83 18S small subunit ribosomal RNA gene, partial sequence",130
ASV_979,5,4.76878e-36,178,88.89,Ventrifissura,Not_Found,"Ventrifissura sp. SRT224 gene for 18S ribosomal RNA, partial sequence",126
ASV_980,1,1.53916e-54,246,100.0,Not_Found,Not_Found,"Uncultured eukaryote clone SGYO406 18S ribosomal RNA gene, partial sequence",123
ASV_980,3,2.78286e-51,234,100.0,Not_Found,uncultured marine eukaryote,"uncultured marine eukaryote partial 18S rRNA gene, isolate AB240_E21_MLV1_H_41_S",117
ASV_981,1,4.27633e-30,156,85.83,genus_unassigned,species_unassigned,"Durinskia kwazulunatalensis gene for 18S ribosomal RNA, partial sequence",127
ASV_982,1,7.63031e-59,262,100.0,genus_unassigned,species_unassigned,"Uncultured eukaryote clone KRL01E6 18S ribosomal RNA gene, partial sequence",131
ASV_983,1,1.59223e-54,247,99.21,genus_unassigned,species_unassigned,"Uncultured eukaryote clone 10D10P17 small subunit ribosomal RNA gene, partial sequence",126
ASV_984,1,6.22898e-74,318,100.0,Evadne,Evadne nordmanni,"Evadne nordmanni isolate pool 1 18S ribosomal RNA gene, partial sequence",159
ASV_984,2,9.87925e-59,263,93.08,Not_Found,Not_Found,"Podon sp. pool 2 18S ribosomal RNA gene, partial sequence",159
ASV_984,4,5.11758e-56,253,91.82,Evadne,Not_Found,"Evadne spinifera isolate pool 2 18S ribosomal RNA gene, partial sequence",159
ASV_985,1,8.06828e-46,215,93.08,Not_Found,Not_Found,"Uncultured eukaryote clone 07B03P15 small subunit ribosomal RNA gene, partial sequence",130
ASV_985,3,2.81611e-45,213,94.35,Not_Found,uncultured marine eukaryote,"uncultured marine eukaryote partial 18S rRNA gene, isolate AB198_A03_PRYM_P_48_S",124
ASV_986,1,1.08476e-56,254,100.0,genus_unassigned,species_unassigned,"Uncultured eukaryote clone ST8300.008 18S ribosomal RNA gene, partial sequence",127
ASV_987,1,7.51481e-52,236,100.0,genus_unassigned,species_unassigned,"Uncultured eukaryote clone SGUH880 18S ribosomal RNA gene, partial sequence",118
ASV_988,1,1.08476e-56,254,100.0,genus_unassigned,species_unassigned,"Uncultured marine eukaryote clone UEPACDDp1 18S small subunit ribosomal RNA gene, partial sequence",127
ASV_989,1,3.14203e-57,256,100.0,genus_unassigned,species_unassigned,"Uncultured Oomycetes isolate 10-045 18S ribosomal RNA gene, partial sequence",128
ASV_990,1,4.27255e-49,227,96.03,Paragymnodinium,Paragymnodinium shiwhaense,"Paragymnodinium shiwhaense 18S rRNA gene (partial), ITS1, 5.8S rRNA gene, ITS2 and 28S rRNA gene (partial)",126
ASV_990,2,5.20503e-48,222,95.24,Not_Found,Not_Found,"Uncultured eukaryote clone 10D03P31 small subunit ribosomal RNA gene, partial sequence",126
ASV_991,1,6.61989e-53,241,99.19,Not_Found,Not_Found,"Uncultured eukaryote clone ST8900.074 18S ribosomal RNA gene, partial sequence",123
ASV_991,6,6.20012e-47,218,95.16,Not_Found,uncultured marine picoeukaryote,"uncultured marine picoeukaryote partial 18S rRNA gene, isolate ws_164, clone 1816C01",124
ASV_992,1,9.09993e-58,258,100.0,Nephroselmis,Nephroselmis pyriformis,"Nephroselmis pyriformis small subunit ribosomal RNA gene, partial sequence",129
ASV_992,4,2.44185e-52,238,96.9,Nephroselmis,Not_Found,"Nephroselmis clavistella gene for 18S ribosomal RNA, partial sequence, strain: Ten4Np",129
ASV_992,8,1.26491e-49,228,95.35,Not_Found,Not_Found,"Uncultured eukaryote clone WS073.055 18S ribosomal RNA gene, partial sequence",129
ASV_993,1,1.08476e-56,254,100.0,Amoebophrya,species_unassigned,"Amoebophrya sp. isolate HKB5-28 small subunit ribosomal RNA gene, partial sequence",127
ASV_993,12,2.91081e-51,234,96.85,Not_Found,species_unassigned,"Uncultured eukaryote clone SGUH594 18S ribosomal RNA gene, partial sequence",127
ASV_994,1,1.59223e-54,247,99.21,Prorocentrum,Prorocentrum triestinum,"Prorocentrum triestinum 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, complete sequence; and 5.8S ribosomal RNA gene, partial sequence",126
ASV_994,3,1.59223e-54,247,99.21,Prorocentrum,Not_Found,"Prorocentrum gracile small subunit ribosomal RNA gene, partial sequence",126
ASV_994,6,1.93973e-53,242,98.41,Not_Found,Not_Found,"Parvodinium cf. umbonatum strain GeoM*795 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence",126
ASV_995,1,3.86939e-56,253,99.22,Not_Found,Not_Found,"Uncultured eukaryote clone SGYP518 18S ribosomal RNA gene, partial sequence",129
ASV_995,4,1.64531e-54,247,99.21,Not_Found,Oithonidae sp. DZMB624,"Oithonidae sp. DZMB624 isolate 18S39 18S ribosomal RNA gene, partial sequence",126
ASV_996,1,1.08476e-56,254,100.0,Chaetoceros,Chaetoceros sp. UNC1416,"Chaetoceros sp. UNC1416 18S ribosomal RNA gene, partial sequence",127
ASV_996,2,8.33961e-52,236,98.37,Not_Found,Not_Found,"Uncultured stramenopile clone AI5F14RJ1F04 18S ribosomal RNA gene, partial sequence",123
ASV_996,3,2.91081e-51,234,96.85,Chaetoceros,Not_Found,"Chaetoceros sp. TG07-C28 gene for 18S ribosomal RNA, partial sequence",127
ASV_997,1,4.61251e-55,249,99.21,Not_Found,Not_Found,"Uncultured eukaryote clone WS074.003 18S ribosomal RNA gene, partial sequence",127
ASV_997,2,4.61251e-55,249,99.21,Dictyocha,Dictyocha speculum,Dictyocha speculum 18S small-subunit rRNA gene,127
ASV_997,8,6.41148e-47,219,94.49,Dictyocha,Not_Found,"Dictyocha fibula gene for 18S rRNA, partial sequence",127
ASV_998,1,1.08476e-56,254,100.0,Not_Found,Not_Found,"Uncultured eukaryote clone SGYW970 18S ribosomal RNA gene, partial sequence",127
ASV_998,4,1.72044e-41,199,91.34,Bradya,Bradya sp. Greenland-RJH-2004,"Bradya sp. Greenland-RJH-2004 18S small subunit ribosomal RNA gene, partial sequence",127
ASV_999,1,2.00616e-34,172,87.69,genus_unassigned,species_unassigned,"Eimeriidae environmental sample clone Elev_18S_1414 18S ribosomal RNA gene, partial sequence",130
ASV_1000,1,3.86939e-56,253,99.22,genus_unassigned,species_unassigned,"Ostreococcus sp. OII clone G1 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence",129
ASV_1001,1,1.50784e-48,224,95.28,genus_unassigned,species_unassigned,"Uncultured stramenopile clone RS.12f.10m.0020 18S ribosomal RNA gene, partial sequence",127
ASV_1002,1,1.2936e-36,180,88.8,Not_Found,species_unassigned,"Uncultured eukaryote clone SGYX1423 18S ribosomal RNA gene, partial sequence",125
ASV_1002,4,1.57593e-35,176,88.98,Amoebophrya,species_unassigned,"Amoebophrya sp. isolate YT6-29 small subunit ribosomal RNA gene, partial sequence",127
ASV_1003,1,5.43637e-48,222,100.0,genus_unassigned,species_unassigned,"Uncultured eukaryote clone Otu1240 small subunit ribosomal RNA gene, partial sequence",111
ASV_1004,1,1.08476e-56,254,100.0,Chaetoceros,Chaetoceros diadema,"Chaetoceros diadema isolate newBC3 18S ribosomal RNA gene, partial sequence",127
ASV_1004,4,5.61918e-54,244,98.43,Chaetoceros,Not_Found,"Chaetoceros sp. TG07-C28 gene for 18S ribosomal RNA, partial sequence",127
ASV_1004,6,2.38934e-52,239,97.64,Not_Found,Not_Found,"Uncultured marine eukaryote clone CNCIII51_4 18S ribosomal RNA gene, partial sequence",127
ASV_1005,1,3.74457e-56,252,100.0,Not_Found,Not_Found,"Uncultured eukaryote clone 10D10P06 small subunit ribosomal RNA gene, partial sequence",126
ASV_1005,5,5.55743e-54,244,100.0,Not_Found,uncultured marine eukaryote,"uncultured marine eukaryote partial 18S rRNA gene, isolate AB241_O03_CHRH_H_41_S",122
ASV_1006,1,1.93973e-53,242,98.41,Not_Found,species_unassigned,"Uncultured marine eukaryote clone NA1_1C1 18S ribosomal RNA gene, partial sequence",126
ASV_1006,3,1.00481e-50,232,96.83,Protoperidinium,species_unassigned,"Protoperidinium bipes gene for small subunit rRNA, partial sequence",126
ASV_1007,1,2.20913e-59,264,100.0,Not_Found,Not_Found,"Uncultured eukaryote clone SGUH718 18S ribosomal RNA gene, partial sequence",132
ASV_1007,6,2.69365e-39,191,89.39,Not_Found,uncultured marine picoeukaryote,"uncultured marine picoeukaryote partial 18S rRNA gene, isolate ws_138, clone 1804C05",132
ASV_1008,1,2.36308e-52,238,97.62,Protoperidinium,Protoperidinium divergens,"Protoperidinium divergens gene for 18S rRNA, partial sequence, isolate: #5 >gi|61287149|dbj|AB181893.1| Protoperidinium divergens gene for 18S rRNA, partial sequence, isolate: #12",126
ASV_1008,2,1.00481e-50,232,96.83,Protoperidinium,Not_Found,"Protoperidinium elegans gene for 18S rRNA, partial sequence, isolate  #1 and #5 >gi|119116548|dbj|AB255836.1| Protoperidinium elegans gene for 18S rRNA, partial sequence, isolate  #8",126
ASV_1008,6,7.72495e-46,214,95.08,Not_Found,Not_Found,"Uncultured rhizarian clone AA3F14RJ3A08 18S ribosomal RNA gene, partial sequence",122
ASV_1009,1,1.96302e-34,172,87.6,Spiniferites,Spiniferites ramosus,"Spiniferites ramosus gene for 18S ribosomal RNA, partial sequence, isolate: KC51",129
ASV_1009,2,2.91338e-32,165,86.61,Not_Found,Not_Found,"Symbiodinium sp. clade F4 isolate 2474X_F4 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, complete sequence; and 5.8S ribosomal RNA gene, partial sequence",127
ASV_1010,1,4.61251e-55,249,99.21,Not_Found,Not_Found,"Uncultured eukaryote clone HR_NC03_3 18S ribosomal RNA gene, partial sequence",127
ASV_1010,2,4.61251e-55,249,99.21,Cyclotella,Not_Found,"Cyclotella striata 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",127
ASV_1010,4,4.61251e-55,249,99.21,Cyclotella,Cyclotella meneghiniana,"Cyclotella meneghiniana gene for 18S rRNA, partial sequence, strain: p567",127
ASV_1011,1,1.36507e-55,250,98.46,Not_Found,species_unassigned,"Uncultured eukaryote clone 07B03P93 small subunit ribosomal RNA gene, partial sequence",130
ASV_1011,34,1.04947e-50,233,96.18,Prymnesium,species_unassigned,"Prymnesium parvum strain CCAP 946/6 18S ribosomal RNA gene, partial sequence",131
ASV_1012,1,1.93973e-53,242,98.41,Ensiculifera,Ensiculifera imariensis,"Ensiculifera imariensis strain GeoB 284 small subunit ribosomal RNA gene, partial sequence",126
ASV_1012,2,1.93973e-53,242,98.41,Not_Found,Not_Found,"Uncultured eukaryote clone WS073.101 18S ribosomal RNA gene, partial sequence",126
ASV_1013,1,7.63031e-59,262,100.0,Not_Found,Not_Found,"Uncultured eukaryote clone WS071.057 18S ribosomal RNA gene, partial sequence",131
ASV_1013,9,7.63031e-59,262,100.0,Not_Found,eukaryote clone OLI11007,eukaryote clone OLI11007 18S rRNA gene,131
ASV_1014,1,1.75825e-41,198,90.7,Not_Found,Not_Found,"Uncultured eukaryote clone ST8300.036 18S ribosomal RNA gene, partial sequence",129
ASV_1014,22,4.41887e-30,156,84.5,Madanidinium,Madanidinium loirii,"Madanidinium loirii strain IFR-MLO-02M small subunit ribosomal RNA gene, partial sequence",129
ASV_1015,1,1.08476e-56,254,100.0,Amoebophrya,species_unassigned,"Amoebophrya sp. isolate JZBD8-13 small subunit ribosomal RNA gene, partial sequence",127
ASV_1015,12,1.50784e-48,224,95.28,Not_Found,species_unassigned,"Uncultured eukaryote clone CC02SE75.059 18S ribosomal RNA gene, partial sequence",127
ASV_1016,1,1.70304e-22,128,81.4,genus_unassigned,species_unassigned,"Uncultured eukaryote clone SGYY897 18S ribosomal RNA gene, partial sequence",129
ASV_1017,1,7.81769e-27,144,82.68,Gonyaulax,Gonyaulax spinifera,"Gonyaulax spinifera 18S ribosomal RNA gene, complete sequence",127
ASV_1017,2,3.32417e-25,139,81.89,Not_Found,Not_Found,"Spiniferites ramosus gene for 18S ribosomal RNA, partial sequence, isolate: KC51",127
ASV_1018,1,1.60992e-54,246,100.0,genus_unassigned,species_unassigned,"Chrysophyceae sp. isolate BH56_160 small subunit ribosomal RNA gene, partial sequence",123
ASV_1019,1,3.24449e-57,256,100.0,Not_Found,uncultured marine eukaryote,"uncultured marine eukaryote partial 18S rRNA gene, isolate AB232_E15_PRYM_P_41_S",128
ASV_1019,2,2.84607e-45,212,92.37,Not_Found,Not_Found,"Uncultured eukaryote clone ST8360.071 18S ribosomal RNA gene, partial sequence",131
ASV_1020,1,8.70618e-52,237,96.18,genus_unassigned,species_unassigned,"Prymnesium parvum strain CCAP 946/6 18S ribosomal RNA gene, partial sequence",131
ASV_1021,1,3.58506e-50,231,96.09,Not_Found,species_unassigned,"Uncultured eukaryote clone SGYO574 18S ribosomal RNA gene, partial sequence",128
ASV_1021,4,4.98331e-42,201,91.41,Amoebophrya,species_unassigned,"Amoebophrya sp. isolate WZ8-31 small subunit ribosomal RNA gene, partial sequence",128
ASV_1022,1,4.32002e-49,226,96.75,Not_Found,Not_Found,"Uncultured dinoflagellate clone AB5F15RJ5A11 18S ribosomal RNA gene, partial sequence",123
ASV_1022,3,1.32267e-36,181,88.46,Spiniferites,Spiniferites ramosus,"Spiniferites ramosus gene for 18S ribosomal RNA, partial sequence, isolate: KC51",130
ASV_1023,1,1.08476e-56,254,100.0,Not_Found,Not_Found,"Uncultured eukaryote clone SGUH644 18S ribosomal RNA gene, partial sequence",127
ASV_1023,4,1.96129e-53,242,100.0,Not_Found,uncultured marine eukaryote,"uncultured marine eukaryote partial 18S rRNA gene, isolate AB234_K14_CHRG_P_51_S",121
ASV_1024,1,8.24796e-52,237,97.62,Not_Found,Not_Found,"Uncultured eukaryote clone SGYP481 18S ribosomal RNA gene, partial sequence",126
ASV_1024,9,8.24796e-52,237,97.62,Not_Found,Dinophyceae sp. UDMS0803,"Dinophyceae sp. UDMS0803 partial 18S rRNA gene, isolate UDMS0803",126
ASV_1025,1,4.00162e-43,204,98.13,genus_unassigned,species_unassigned,"Uncultured eukaryote clone Otu1451 small subunit ribosomal RNA gene, partial sequence",107
ASV_1026,1,1.2388e-30,159,85.04,genus_unassigned,species_unassigned,"Spiniferites ramosus gene for 18S ribosomal RNA, partial sequence, isolate: KC51",127
ASV_1027,1,7.63031e-59,262,100.0,Not_Found,species_unassigned,"PREDICTED: Quercus lobata 18S ribosomal RNA (LOC115969666), rRNA",131
ASV_1027,7,7.63031e-59,262,100.0,Pelargonium,species_unassigned,"Pelargonium xerophyton voucher Mao-Lun Weng G1060 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence",131
ASV_1028,1,1.62761e-54,246,98.44,genus_unassigned,species_unassigned,"Uncultured eukaryote clone SGYP475 18S ribosomal RNA gene, partial sequence",128
ASV_1029,1,2.04986e-40,195,91.2,Hemistasia,Hemistasia phaeocysticola,"Hemistasia phaeocysticola gene for small subunit ribosomal RNA, partial sequence",125
ASV_1029,2,9.31458e-26,140,82.95,Not_Found,Not_Found,"Uncultured eukaryote clone SGYH633 18S ribosomal RNA gene, partial sequence",129
ASV_1030,1,1.93973e-53,242,98.41,genus_unassigned,species_unassigned,"Uncultured eukaryote clone SGYN1077 18S ribosomal RNA gene, partial sequence",126
ASV_1031,1,3.54922e-31,160,85.83,genus_unassigned,species_unassigned,"Uncultured eukaryote clone SGYP590 18S ribosomal RNA gene, partial sequence",127
ASV_1032,1,3.74457e-56,252,100.0,genus_unassigned,species_unassigned,"Uncultured marine eukaryote clone CNCIII51_22 18S ribosomal RNA gene, partial sequence >gi|336318086|gb|HM581766.1| Uncultured marine eukaryote clone CNCIII51_35 18S ribosomal RNA gene, partial sequence",126
ASV_1033,1,1.12052e-56,255,99.23,genus_unassigned,species_unassigned,"Uncultured eukaryote clone SGUH981 18S ribosomal RNA gene, partial sequence",130
ASV_1034,1,8.24796e-52,237,97.62,genus_unassigned,species_unassigned,"Scrippsiella cf. erinaceus strain GeoB 421 small subunit ribosomal RNA gene, partial sequence",126
ASV_1035,1,1.59223e-54,247,99.21,Not_Found,Not_Found,"Uncultured eukaryote clone SCM28C52 18S ribosomal RNA gene, partial sequence",126
ASV_1035,9,7.73178e-27,145,83.2,Qia,Qia lebouriae,"Qia lebouriae gene for 18S rRNA, partial sequence",125
ASV_1036,1,3.14203e-57,256,100.0,Hemiselmis,species_unassigned,"Hemiselmis sp. CRY6V 18S ribosomal RNA gene, partial sequence",128
ASV_1036,7,6.92079e-53,241,97.66,Not_Found,species_unassigned,"Plagiomonas amylosa 18S ribosomal RNA gene, partial sequence",128
ASV_1037,1,1.36507e-55,250,98.46,genus_unassigned,species_unassigned,"Thysanopoda pectinata voucher E78 small subunit ribosomal RNA gene, partial sequence",130
ASV_1038,1,1.3967e-42,203,92.86,Not_Found,species_unassigned,"Uncultured eukaryote clone ST8360.033 18S ribosomal RNA gene, partial sequence",126
ASV_1038,15,8.25525e-33,167,86.51,Gyrodinium,species_unassigned,"Gyrodinium sp. HJJ-2018a small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence",126
ASV_1039,1,1.59223e-54,247,99.21,genus_unassigned,species_unassigned,"Scrippsiella hangoei isolate D057 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence",126
ASV_1040,1,7.04451e-27,144,86.92,genus_unassigned,species_unassigned,"Colpoda inflata voucher SXK2011071402 small subunit ribosomal RNA gene, partial sequence",107
ASV_1041,1,4.46045e-55,248,100.0,genus_unassigned,species_unassigned,"Uncultured eukaryote clone ST3900.024 18S ribosomal RNA gene, partial sequence",124
ASV_1042,1,4.46045e-55,248,100.0,Not_Found,species_unassigned,"Uncultured eukaryote clone SGYH1128 18S ribosomal RNA gene, partial sequence",124
ASV_1042,28,5.08936e-48,223,95.97,Karlodinium,species_unassigned,"Karlodinium micrum clone 1507 18S ribosomal RNA gene, partial sequence",124
ASV_1043,1,1.93973e-53,242,98.41,genus_unassigned,species_unassigned,"Uncultured eukaryote clone ST3900.030 18S ribosomal RNA gene, partial sequence",126
ASV_1044,1,1.50784e-48,224,95.28,genus_unassigned,species_unassigned,"Uncultured eukaryote clone 08D30P29 small subunit ribosomal RNA gene, partial sequence",127
ASV_1045,1,5.80443e-54,245,97.69,genus_unassigned,species_unassigned,"Uncultured eukaryote clone SGUH981 18S ribosomal RNA gene, partial sequence",130
ASV_1046,1,4.61251e-55,249,99.21,Not_Found,Not_Found,"Uncultured eukaryote clone SGUH600 18S ribosomal RNA gene, partial sequence",127
ASV_1046,2,4.61251e-55,249,99.21,Dictyocha,Dictyocha fibula,"Dictyocha fibula gene for 18S rRNA, partial sequence",127
ASV_1046,6,6.41148e-47,219,94.49,Dictyocha,Not_Found,Dictyocha speculum 18S small-subunit rRNA gene,127
ASV_1047,1,1.08476e-56,254,100.0,Not_Found,Not_Found,"Uncultured eukaryote gene for SSU rRNA, partial sequence, clone: DSGM-83",127
ASV_1047,4,9.52389e-26,140,83.08,Lychnothamnus,Lychnothamnus barbatus,"Lychnothamnus barbatus voucher NY:02146536 18S small subunit ribosomal RNA gene, internal transcribed spacer 1, 5.8S ribosomal RNA gene, internal transcribed spacer 2, and 28S large subunit ribosomal RNA gene, complete sequence",130
ASV_1048,1,1.08476e-56,254,100.0,Not_Found,Not_Found,"Uncultured eukaryote clone WS073.099 18S ribosomal RNA gene, partial sequence",127
ASV_1048,21,7.81079e-46,214,93.7,Not_Found,eukaryote clone OLI11115,eukaryote clone OLI11115 18S rRNA gene,127
ASV_1049,1,9.09993e-58,258,100.0,Not_Found,species_unassigned,"Uncultured eukaryote clone ST6000.070 18S ribosomal RNA gene, partial sequence",129
ASV_1049,3,9.09993e-58,258,100.0,Picomonas,species_unassigned,"Uncultured Picomonas clone PICOBI02F-L52R_He 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence",129
ASV_1050,1,1.59223e-54,247,99.21,Not_Found,Not_Found,"Uncultured eukaryote clone 98 18S ribosomal RNA gene, partial sequence",126
ASV_1050,2,1.93973e-53,242,98.41,Polykrikos,Polykrikos geminatum,"Polykrikos geminatum small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence",126
ASV_1051,1,3.14203e-57,256,100.0,Not_Found,Not_Found,"Uncultured eukaryote clone SGYP475 18S ribosomal RNA gene, partial sequence",128
ASV_1051,64,1.25131e-49,228,96.88,Not_Found,Dinophyceae sp. CCMP1878,"Dinophyceae sp. CCMP1878 18S small subunit ribosomal RNA gene, complete sequence",128
ASV_1052,1,1.83197e-53,242,100.0,genus_unassigned,species_unassigned,"Uncultured eukaryote clone SGYP398 18S ribosomal RNA gene, partial sequence",121
ASV_1053,1,1.08476e-56,254,100.0,Not_Found,species_unassigned,"Uncultured phytoplankton clone Q1-11 18S ribosomal RNA gene, partial sequence",127
ASV_1053,3,4.61251e-55,249,99.21,Amoebophrya,species_unassigned,"Amoebophrya sp. isolate WZ8-26 small subunit ribosomal RNA gene, partial sequence",127
ASV_1054,1,1.59364e-35,177,88.1,Not_Found,Not_Found,"Uncultured eukaryote clone SGYP756 18S ribosomal RNA gene, partial sequence",126
ASV_1054,22,3.51022e-31,161,86.18,Not_Found,uncultured marine eukaryote,"uncultured marine eukaryote partial 18S rRNA gene, isolate AB525_L07_MLV3_P_41_D",123
ASV_1055,1,1.1153e-49,228,100.0,Not_Found,Not_Found,"Uncultured marine eukaryote clone SIF_3D4 18S ribosomal RNA gene, partial sequence",114
ASV_1055,3,3.89621e-30,156,86.44,Not_Found,uncultured marine picoeukaryote,"uncultured marine picoeukaryote partial 18S rRNA gene, isolate ws_138, clone 1804G10",118
ASV_1056,1,4.71388e-55,248,98.45,Not_Found,uncultured marine picoeukaryote,"uncultured marine picoeukaryote partial 18S rRNA gene, isolate ws_138, clone 1804H10",129
ASV_1056,7,4.13501e-43,205,92.8,Not_Found,Not_Found,"Uncultured stramenopile clone BAQA72 small subunit ribosomal RNA gene, partial sequence",125
ASV_1057,1,2.63521e-58,260,100.0,genus_unassigned,species_unassigned,"Uncultured eukaryote clone ST8900.042 18S ribosomal RNA gene, partial sequence",130
ASV_1058,1,1.08476e-56,254,100.0,Not_Found,uncultured marine picoeukaryote,"uncultured marine picoeukaryote partial 18S rRNA gene, isolate ws_159, clone 1815G11",127
ASV_1058,22,2.91081e-51,234,96.85,Not_Found,Not_Found,"Uncultured marine eukaryote clone OA3.9 18S ribosomal RNA gene, partial sequence",127
ASV_1059,1,5.31044e-54,244,100.0,Not_Found,Not_Found,"Uncultured eukaryote clone SGYO433 18S ribosomal RNA gene, partial sequence",122
ASV_1059,28,7.88835e-33,166,88.52,Laboea,Laboea strobila,"Laboea strobila isolate SW2013110801 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence",122
