OTU,Hit_number,eval,bitscore,%ID,genus,species,hit_def,align_len
ASV_201,2,1.27548e-56,254,95.77,Not_Found,Not_Found,"Parasagitta megalophthalma 18S small subunit ribosomal RNA gene, partial sequence",142
ASV_201,10,4.75749e-43,205,97.27,Sagitta,Not_Found,"Sagitta setosa isolate Sset-55 18S ribosomal RNA gene, partial sequence",110
ASV_202,1,7.78974e-52,237,99.17,genus_unassigned,species_unassigned,"Uncultured eukaryote clone SGUH888 18S ribosomal RNA gene, partial sequence",121
ASV_203,1,1.00481e-50,232,96.83,Not_Found,species_unassigned,"Uncultured marine eukaryote clone NA1_1C1 18S ribosomal RNA gene, partial sequence",126
ASV_203,3,5.20503e-48,222,95.24,Protoperidinium,species_unassigned,"Protoperidinium bipes gene for small subunit rRNA, partial sequence",126
ASV_204,1,2.59094e-51,234,100.0,Tiarina,species_unassigned,"Tiarina fusa small subunit ribosomal RNA gene, partial sequence",117
ASV_204,2,2.59094e-51,234,100.0,Not_Found,species_unassigned,"Uncultured marine eukaryote clone NA2_1F11 18S ribosomal RNA gene, partial sequence",117
ASV_205,1,3.74457e-56,252,100.0,genus_unassigned,species_unassigned,"Uncultured eukaryote clone SCM16C41 18S ribosomal RNA gene, partial sequence",126
ASV_206,1,2.84683e-51,235,97.6,genus_unassigned,species_unassigned,"Uncultured eukaryote clone SGUH451 18S ribosomal RNA gene, partial sequence",125
ASV_207,1,3.14203e-57,256,100.0,Not_Found,Not_Found,"Uncultured eukaryote clone CC02SE75.021 18S ribosomal RNA gene, partial sequence",128
ASV_207,10,5.68093e-54,244,98.45,Not_Found,eukaryote clone OLI11305,eukaryote clone OLI11305 18S rRNA gene,129
ASV_208,1,1.50784e-48,224,95.28,Proboscia,species_unassigned,"Proboscia sp. strain UNC1408 18S ribosomal RNA gene, partial sequence",127
ASV_208,4,3.32123e-44,209,92.91,Not_Found,species_unassigned,"Uncultured eukaryote clone SGYO1439 18S ribosomal RNA gene, partial sequence",127
ASV_209,1,1.08476e-56,254,100.0,Not_Found,species_unassigned,"Uncultured eukaryote clone 10B03P44 small subunit ribosomal RNA gene, partial sequence",127
ASV_209,26,1.96302e-34,172,87.6,Hemiselmis,species_unassigned,"Hemiselmis andersenii nucleomorph partial 18S rRNA gene, strain CCMP 1180",129
ASV_210,1,1.08476e-56,254,100.0,Not_Found,Not_Found,"Uncultured eukaryote partial 18S rRNA gene, clone UnEu-Kongs_513",127
ASV_210,8,1.08476e-56,254,100.0,Thalassiosira,Thalassiosira concaviuscula,"Thalassiosira concaviuscula partial 18S rRNA gene, type strain MHtc1",127
ASV_210,10,5.61918e-54,244,98.43,Thalassiosira,Not_Found,"Thalassiosira sp. strain UNC1404 18S ribosomal RNA gene, partial sequence",127
ASV_211,1,3.74457e-56,252,100.0,Not_Found,Not_Found,"Uncultured eukaryote clone SGYO600 18S ribosomal RNA gene, partial sequence",126
ASV_211,4,1.59223e-54,247,99.21,Warnowia,Warnowia sp. BSL-2009a,"Warnowia sp. BSL-2009a isolate Florida 18S ribosomal RNA gene, partial sequence",126
ASV_212,1,3.74457e-56,252,100.0,Ansanella,species_unassigned,"Ansanella natalensis CX-13 gene for 18S ribosomal RNA, partial sequence",126
ASV_212,4,5.55743e-54,244,100.0,Not_Found,species_unassigned,"Protodinium simplex isolate BH41_73 small subunit ribosomal RNA gene, partial sequence",122
ASV_213,1,1.59223e-54,247,99.21,Pedinomonas,species_unassigned,"Pedinomonas noctilucae clone 1 18S ribosomal RNA gene, partial sequence",126
ASV_213,2,1.93973e-53,242,98.41,Not_Found,species_unassigned,"Noctiluca scintillans 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",126
ASV_214,1,1.08476e-56,254,100.0,Not_Found,Not_Found,"Uncultured eukaryote clone HR_NC03_2 18S ribosomal RNA gene, partial sequence",127
ASV_214,2,1.08476e-56,254,100.0,Ditylum,Ditylum brightwellii,"Ditylum brightwellii clone WB_D4 18S ribosomal RNA gene, partial sequence; and internal transcribed spacer 1, complete sequence",127
ASV_215,1,3.74457e-56,252,100.0,Not_Found,species_unassigned,"Uncultured eukaryote clone ST8900.035 18S ribosomal RNA gene, partial sequence",126
ASV_215,9,3.74457e-56,252,100.0,Karlodinium,species_unassigned,"Karlodinium micrum clone 7540 18S ribosomal RNA gene, partial sequence",126
ASV_216,1,1.40864e-55,251,97.74,Not_Found,species_unassigned,"Terebellides stroemii voucher WS929 small subunit ribosomal RNA gene, partial sequence",133
ASV_216,2,1.40864e-55,251,97.74,Nephtys,species_unassigned,"Nephtys ciliata voucher WS872 small subunit ribosomal RNA gene, partial sequence",133
ASV_217,1,1.59223e-54,247,99.21,Not_Found,Not_Found,"Uncultured eukaryote clone SGYO697 18S ribosomal RNA gene, partial sequence",126
ASV_217,15,1.81673e-47,221,95.93,Not_Found,uncultured marine eukaryote,"uncultured marine eukaryote partial 18S rRNA gene, isolate AB525_L07_MLV3_P_41_D",123
ASV_218,1,1.08476e-56,254,100.0,genus_unassigned,species_unassigned,"Guinardia sp. RCC4799 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence",127
ASV_219,1,4.46045e-55,248,100.0,Not_Found,species_unassigned,"Uncultured eukaryote clone WS073.116 18S ribosomal RNA gene, partial sequence",124
ASV_219,9,4.46045e-55,248,100.0,Duboscquella,species_unassigned,"Uncultured Duboscquella clone 3906 18S ribosomal RNA gene, partial sequence",124
ASV_220,1,2.20913e-59,264,100.0,Not_Found,species_unassigned,"Invertebrate environmental sample gene for 18S ribosomal RNA, partial sequence, clone: Ok_ISH_01",132
ASV_220,7,2.20913e-59,264,100.0,Oikopleura,species_unassigned,"Oikopleura sp. internal transcribed spacer 1, 5.8S ribosomal RNA gene, internal transcribed spacer 2, and 26S ribosomal RNA gene, complete sequence",132
ASV_221,1,2.21324e-46,217,94.44,Protoperidinium,Protoperidinium crassipes,Protoperidinium crassipes gene for 18S rRNA,126
ASV_221,2,1.3967e-42,203,92.06,Protoperidinium,Not_Found,"Protoperidinium divergens gene for 18S rRNA, partial sequence, isolate: #5 >gi|61287149|dbj|AB181893.1| Protoperidinium divergens gene for 18S rRNA, partial sequence, isolate: #12",126
ASV_221,7,8.81416e-39,189,90.98,Not_Found,Not_Found,"Uncultured rhizarian clone AA3F14RJ3A08 18S ribosomal RNA gene, partial sequence",122
ASV_222,1,1.29246e-55,250,100.0,Not_Found,species_unassigned,"Uncultured stramenopile clone 897st12-14 18S ribosomal RNA gene, partial sequence",125
ASV_222,18,9.30635e-45,211,95.76,Solenicola,species_unassigned,"Uncultured Solenicola clone f13 18S ribosomal RNA gene, partial sequence",118
ASV_223,1,5.35774e-61,270,100.0,Calyptogena,Calyptogena magnifica,"Calyptogena magnifica voucher BivAToL-259 18S ribosomal RNA gene, partial sequence",135
ASV_223,3,2.27817e-59,265,99.26,Not_Found,Not_Found,"Cyamiomactra laminifera voucher BivAToL-398 18S ribosomal RNA gene, partial sequence",135
ASV_223,6,2.77538e-58,261,99.25,Calyptogena,Not_Found,"Calyptogena pacifica partial 18S rRNA gene, specimen voucher BMNH 20070295 (Natural History Museum, London)",133
ASV_224,1,1.29246e-55,250,100.0,genus_unassigned,species_unassigned,"Uncultured eukaryote clone ST5960.095 18S ribosomal RNA gene, partial sequence",125
ASV_225,1,3.78618e-56,252,100.0,Pseudo-nitzschia,Pseudo-nitzschia fraudulenta,"Pseudo-nitzschia fraudulenta strain UNC1413 18S ribosomal RNA gene, partial sequence",126
ASV_225,3,8.33961e-52,237,97.62,Pseudo-nitzschia,Not_Found,"Pseudo-nitzschia australis isolate 10249 10AB 18S ribosomal RNA gene, partial sequence",126
ASV_225,16,5.26287e-48,222,95.24,Not_Found,Not_Found,"Uncultured eukaryote clone SGYW508 18S ribosomal RNA gene, partial sequence",126
ASV_226,1,6.20012e-47,218,95.16,genus_unassigned,species_unassigned,"Uncultured eukaryote clone SGYS1079 18S ribosomal RNA gene, partial sequence",124
ASV_227,1,9.09993e-58,258,100.0,genus_unassigned,species_unassigned,"Uncultured eukaryote clone CAI27230.00018 18S ribosomal RNA gene, complete sequence",129
ASV_228,1,2.51652e-45,213,95.87,Spirostrombidium,Spirostrombidium agathae,"Spirostrombidium agathae isolate SW2013031801 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence",121
ASV_228,2,8.78352e-45,210,95.0,Not_Found,Not_Found,"Uncultured eukaryote clone SGYT846 18S ribosomal RNA gene, partial sequence",120
ASV_228,7,1.30359e-42,203,94.21,Spirostrombidium,Not_Found,"Spirostrombidium apourceolare isolate SW2012112603 small subunit ribosomal RNA gene, partial sequence",121
ASV_229,1,3.74457e-56,252,100.0,Not_Found,Not_Found,"Uncultured eukaryote clone 10B03P19 small subunit ribosomal RNA gene, partial sequence",126
ASV_229,6,5.55743e-54,244,100.0,Teleaulax,Teleaulax amphioxeia,"Teleaulax amphioxeia isolate BH46_33 small subunit ribosomal RNA gene, partial sequence",122
ASV_229,23,5.20503e-48,222,95.24,Teleaulax,Not_Found,"Teleaulax acuta strain K-1486 18S ribosomal RNA gene, partial sequence",126
ASV_230,1,1.08476e-56,254,100.0,Not_Found,Not_Found,"Uncultured marine eukaryote clone UEPAC41p3 18S small subunit ribosomal RNA gene, partial sequence",127
ASV_230,37,2.38934e-52,238,98.39,Not_Found,uncultured marine eukaryote,"uncultured marine eukaryote partial 18S rRNA gene, isolate AB209_J05_MLV2_P_48_S",124
ASV_231,1,1.08476e-56,254,100.0,Not_Found,Not_Found,"Uncultured marine eukaryote clone UEPACLp4 18S small subunit ribosomal RNA gene, partial sequence",127
ASV_231,63,2.09592e-40,195,92.5,Not_Found,uncultured marine eukaryote,"uncultured marine eukaryote partial 18S rRNA gene, isolate AB198_K09_MLV2_P_48_S",120
ASV_232,1,2.09671e-60,268,100.0,genus_unassigned,species_unassigned,"Uncultured picoeukaryote clone 11570CD15 16S ribosomal RNA gene, partial sequence; mitochondrial",134
ASV_233,1,1.53916e-54,246,100.0,genus_unassigned,species_unassigned,"Uncultured eukaryote clone SGYH1137 18S ribosomal RNA gene, partial sequence",123
ASV_234,1,3.74457e-56,252,100.0,genus_unassigned,species_unassigned,"Uncultured eukaryote clone SGUH764 18S ribosomal RNA gene, partial sequence",126
ASV_235,1,1.53916e-54,246,100.0,Not_Found,Not_Found,"Amoebophrya sp. isolate P2-1 small subunit ribosomal RNA gene, partial sequence",123
ASV_235,3,1.53916e-54,246,100.0,Not_Found,uncultured marine picoeukaryote,"uncultured marine picoeukaryote partial 18S rRNA gene, isolate ws_164, clone 1816H10",123
ASV_236,1,7.51481e-52,236,100.0,Not_Found,Not_Found,"Uncultured eukaryote clone SGYH574 18S ribosomal RNA gene, partial sequence",118
ASV_236,12,4.44165e-42,201,94.07,Not_Found,uncultured marine picoeukaryote,"uncultured marine picoeukaryote partial 18S rRNA gene, isolate ws_96, clone 1802B01",118
ASV_237,1,9.09993e-58,258,100.0,Not_Found,Not_Found,"Uncultured marine eukaryote clone IND31.115 18S ribosomal RNA gene, partial sequence >gi|451223606|gb|EU562170.2| Uncultured marine eukaryote clone IND2.37 18S ribosomal RNA gene, partial sequence",129
ASV_237,2,3.86939e-56,253,99.22,Not_Found,uncultured marine eukaryote,"uncultured marine eukaryote partial 18S rRNA gene, isolate AB209_N11_MS4B_P_48_S",129
ASV_238,1,4.46045e-55,248,100.0,Not_Found,Not_Found,"Uncultured eukaryote clone ST8360.116 18S ribosomal RNA gene, partial sequence",124
ASV_238,32,3.66459e-37,183,89.52,Not_Found,Uncultured marine alveolate Group II DH145-EKD20,"Uncultured marine alveolate Group II DH145-EKD20 18S ribosomal RNA gene, partial sequence",124
ASV_239,1,1.53916e-54,246,100.0,Not_Found,Not_Found,"Uncultured eukaryote clone ST3560.003 18S ribosomal RNA gene, partial sequence",123
ASV_239,63,5.03598e-29,152,84.8,Not_Found,eukaryote clone OLI11012,eukaryote clone OLI11012 18S rRNA gene,125
ASV_240,1,1.07473e-18,114,80.62,genus_unassigned,species_unassigned,"Acartia omorii 18S ribosomal RNA gene, partial sequence",129
ASV_241,1,7.63031e-59,262,100.0,Cymbomonas,Cymbomonas tetramitiformis,"Cymbomonas tetramitiformis partial 18S rRNA gene, strain M1669",131
ASV_241,3,4.50991e-49,227,94.66,Not_Found,Not_Found,"Pyramimonas sp. Sa5P5 gene for 18S rRNA, partial sequence >gi|586941031|dbj|AB854027.1| Pyramimonas sp. Sera3-4 gene for 18S rRNA, partial sequence >gi|586941032|dbj|AB854028.1| Pyramimonas sp. SergOP6 gene for 18S rRNA, partial sequence",131
ASV_242,1,7.63031e-59,262,100.0,Synchaeta,species_unassigned,"Synchaeta tremuloida isolate 141215_HS_P_C3 18S ribosomal RNA gene, partial sequence",131
ASV_242,36,3.9526e-56,252,98.47,Not_Found,species_unassigned,"Ploesoma truncatus 18S ribosomal RNA gene, partial sequence",131
ASV_243,1,1.60992e-54,246,100.0,genus_unassigned,species_unassigned,"Uncultured eukaryote clone AI5F14RJ2G09 18S ribosomal RNA gene, partial sequence",123
ASV_244,1,1.13244e-56,254,100.0,Pyramimonas,Pyramimonas australis,"Pyramimonas australis isolate BH65_75 small subunit ribosomal RNA gene, partial sequence",127
ASV_244,8,1.68069e-54,247,97.71,Not_Found,Not_Found,"Uncultured eukaryote clone Seq-15_M15 18S ribosomal RNA gene, partial sequence",131
ASV_244,11,2.0475e-53,242,96.95,Pyramimonas,Not_Found,"Pyramimonas parkeae strain NIES254 18S ribosomal RNA gene, complete sequence",131
ASV_245,1,1.29246e-55,250,100.0,genus_unassigned,species_unassigned,"Heterocapsa triquetra strain RCC4815 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence",125
ASV_246,1,3.86939e-56,253,99.22,genus_unassigned,species_unassigned,"Ostreococcus sp. OII clone G1 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence",129
ASV_247,1,4.61251e-55,249,99.21,genus_unassigned,species_unassigned,"Paraeuchaeta parvula isolate 359 18S ribosomal RNA gene, partial sequence",127
ASV_248,1,3.74457e-56,252,100.0,Asterionellopsis,Asterionellopsis glacialis,"Asterionellopsis glacialis 18S ribosomal RNA gene, partial sequence",126
ASV_248,2,3.74457e-56,252,100.0,Not_Found,Not_Found,A.glacialis (CCAP 1009/1) 18S rRNA gene,126
ASV_248,3,1.59223e-54,247,99.21,Asterionellopsis,Not_Found,"Asterionellopsis socialis gene for 18S ribosomal RNA, partial sequence, strain: NIES-3964",126
ASV_249,1,1.08476e-56,254,100.0,Beroe,species_unassigned,"Beroe gracilis 18S ribosomal RNA gene, complete sequence",127
ASV_249,8,2.38934e-52,239,97.64,Not_Found,species_unassigned,"Ctenophora sp. 15 SM-2017 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence",127
ASV_250,1,5.61918e-54,244,98.43,Chaetoceros,Chaetoceros sp. UNC1414,"Chaetoceros sp. UNC1414 18S ribosomal RNA gene, partial sequence",127
ASV_250,2,3.54609e-50,231,97.56,Not_Found,Not_Found,"Uncultured eukaryote clone BCI5F14RJ3B03 18S ribosomal RNA gene, partial sequence",123
ASV_250,3,7.81079e-46,214,93.7,Chaetoceros,Not_Found,"Chaetoceros dichaeta strain MM19-A1 small subunit ribosomal RNA gene, partial sequence",127
ASV_251,1,2.63521e-58,260,100.0,Not_Found,Not_Found,"Uncultured eukaryote clone SGYW885 18S ribosomal RNA gene, partial sequence",130
ASV_251,21,1.12052e-56,255,99.23,Oithona,Oithona sp. Roadstead of Brest,"Oithona sp. Roadstead of Brest isolate OP_Brest_10 18S ribosomal RNA gene, partial sequence",130
ASV_251,29,7.07124e-53,241,99.19,Oithona,Not_Found,"Oithona nana voucher MZUSP:22779 18S ribosomal RNA gene, partial sequence",123
ASV_252,1,1.08476e-56,254,100.0,Not_Found,Not_Found,"Uncultured eukaryote clone 7910 18S ribosomal RNA gene, partial sequence",127
ASV_252,63,1.72044e-41,199,91.34,Not_Found,eukaryote clone OLI11023,eukaryote clone OLI11023 18S rRNA gene,127
ASV_253,1,4.46045e-55,248,100.0,Not_Found,Not_Found,"Uncultured eukaryote clone S1-86 small subunit ribosomal RNA gene, partial sequence",124
ASV_253,64,6.62574e-34,171,88.1,Not_Found,uncultured marine picoeukaryote,"uncultured marine picoeukaryote partial 18S rRNA gene, isolate ws_159, clone 1815F07",126
ASV_254,1,7.51481e-52,236,100.0,Not_Found,uncultured marine picoeukaryote,"uncultured marine picoeukaryote partial 18S rRNA gene, isolate ws_96, clone 1802B01",118
ASV_254,2,3.19538e-50,231,99.15,Not_Found,Not_Found,"Uncultured eukaryote clone SGYY422 18S ribosomal RNA gene, partial sequence",118
ASV_255,1,3.74457e-56,252,100.0,Not_Found,Herdmania litoralis,"Herdmania litoralis gene for 18S rRNA, partial sequence, clone: 2007",126
ASV_255,2,1.59223e-54,247,99.21,Not_Found,Not_Found,"Achradina pulchra clone 3 18S ribosomal RNA gene, partial sequence",126
ASV_256,1,2.63521e-58,260,100.0,Not_Found,Not_Found,"Uncultured marine eukaryote clone BL001221.26 18S ribosomal RNA gene, complete sequence",130
ASV_256,14,1.04947e-50,232,96.83,Incisomonas,Incisomonas marina,"Incisomonas marina isolate BH65_170 small subunit ribosomal RNA gene, partial sequence",126
ASV_257,1,1.60992e-54,246,100.0,genus_unassigned,species_unassigned,"Uncultured stramenopile clone AB3F14RJ4D11 18S ribosomal RNA gene, partial sequence",123
ASV_258,1,1.93973e-53,242,98.41,Paulsenella,Paulsenella vonstoschii,Paulsenella vonstoschii 18S rRNA gene,126
ASV_258,2,1.00481e-50,232,96.83,Not_Found,Not_Found,"Pfiesteriaceae sp. masanensis isolate VIMS 1050 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence",126
ASV_259,1,1.08476e-56,254,100.0,Brockmanniella,Brockmanniella brockmannii,"Brockmanniella brockmannii gene for 18S ribosomal RNA, partial sequence, strain: NIES-3972",127
ASV_259,4,1.23771e-49,229,96.06,Not_Found,Not_Found,"Pseudoleyanella lunata gene for 18S ribosomal RNA, partial sequence, strain: NG0001",127
ASV_260,1,3.74457e-56,252,100.0,genus_unassigned,species_unassigned,"Uncultured eukaryote clone ST8900.064 18S ribosomal RNA gene, partial sequence",126
ASV_261,1,1.08476e-56,254,100.0,Not_Found,species_unassigned,"Uncultured diatom A4CML28 gene for 18S rRNA, partial sequence",127
ASV_261,2,1.08476e-56,254,100.0,Chaetoceros,species_unassigned,"Chaetoceros sp. strain UNC1407 18S ribosomal RNA gene, partial sequence",127
ASV_262,1,3.24449e-57,256,100.0,Bicosta,Bicosta minor,"Bicosta minor 18S ribosomal RNA gene, partial sequence",128
ASV_262,2,1.91766e-47,220,100.0,Not_Found,Not_Found,"Eukaryote SCGC AAA071-E15 18S ribosomal RNA gene, partial sequence",110
ASV_263,1,4.46045e-55,248,100.0,Not_Found,Not_Found,"Uncultured eukaryote clone SGYO917 18S ribosomal RNA gene, partial sequence",124
ASV_263,9,9.82478e-51,233,97.58,Not_Found,uncultured marine picoeukaryote,"uncultured marine picoeukaryote partial 18S rRNA gene, isolate ws_164, clone 1816F11",124
ASV_264,1,3.74457e-56,252,100.0,genus_unassigned,species_unassigned,"Karlodinium veneficum 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",126
ASV_265,1,1.08476e-56,254,100.0,Not_Found,Not_Found,"Uncultured eukaryote clone QS664-F07 18S ribosomal RNA gene, partial sequence >gi|300388006|gb|HM369706.1| Uncultured eukaryote clone QS664-G04 18S ribosomal RNA gene, partial sequence",127
ASV_265,6,1.2388e-30,159,85.38,Not_Found,uncultured marine picoeukaryote,"uncultured marine picoeukaryote partial 18S rRNA gene, isolate ws_138, clone 1804H10",130
ASV_266,1,3.74457e-56,252,100.0,genus_unassigned,species_unassigned,"Pelagodinium sp. EP-2015 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",126
ASV_267,1,1.83197e-53,242,100.0,Not_Found,Not_Found,"Uncultured eukaryote clone SGUH888 18S ribosomal RNA gene, partial sequence",121
ASV_267,41,2.71889e-51,234,100.0,Strombidium,Strombidium caudispina,"Strombidium caudispina isolate BH65_121 small subunit ribosomal RNA gene, partial sequence",117
ASV_267,53,4.03519e-49,227,97.52,Strombidium,Not_Found,"Strombidium stylifer isolate Str_3_1 small subunit ribosomal RNA gene, partial sequence",121
ASV_268,1,2.84683e-51,235,97.6,genus_unassigned,species_unassigned,"Uncultured eukaryote clone SGUH451 18S ribosomal RNA gene, partial sequence",125
ASV_269,1,9.09993e-58,258,100.0,Calliacantha,Calliacantha natans,"Calliacantha natans 18S ribosomal RNA gene, partial sequence",129
ASV_269,2,7.47628e-40,193,89.92,Not_Found,Not_Found,"Uncultured eukaryote clone SGUH779 18S ribosomal RNA gene, partial sequence",129
ASV_269,7,1.35174e-36,181,98.92,Calliacantha,Not_Found,"Calliacantha longicaudata 18S ribosomal RNA gene, partial sequence",93
ASV_270,1,5.61918e-54,244,98.43,Not_Found,species_unassigned,"Uncultured eukaryote clone SGYW699 18S ribosomal RNA gene, partial sequence",127
ASV_270,3,2.38934e-52,239,97.64,Chaetoceros,species_unassigned,"Chaetoceros sp. strain UNC1407 18S ribosomal RNA gene, partial sequence",127
ASV_271,1,9.09993e-58,258,100.0,Micromonas,species_unassigned,"Micromonas pusilla strain RCC4825 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence",129
ASV_271,11,9.09993e-58,258,100.0,Not_Found,species_unassigned,"uncultured marine picoeukaryote partial 18S rRNA gene, isolate ws_164, clone 1816A12",129
ASV_272,1,1.65457e-62,276,93.37,genus_unassigned,species_unassigned,"Eriphiidae sp. BPX-2007 18S ribosomal RNA gene, partial sequence",166
ASV_273,1,1.75618e-47,221,95.93,Leptocylindrus,Leptocylindrus hargravesii,"Leptocylindrus hargravesii strain SZN-B781 18S ribosomal RNA gene, partial sequence >gi|542139381|gb|KC894151.1| Leptocylindrus hargravesii strain CCMP 1856 18S ribosomal RNA gene, partial sequence",123
ASV_273,2,2.13946e-46,216,95.12,Leptocylindrus,Not_Found,"Leptocylindrus danicus strain SZN-B650 18S ribosomal RNA gene, partial sequence",123
ASV_273,5,1.64482e-41,198,93.28,Not_Found,Not_Found,"Uncultured eukaryote clone AI5F15RJ3F09 18S ribosomal RNA gene, partial sequence",119
ASV_274,1,1.60992e-54,246,100.0,Not_Found,Not_Found,"Uncultured stramenopile clone AI3F14RJ2H09 18S ribosomal RNA gene, partial sequence",123
ASV_274,4,2.38934e-52,239,97.64,Guinardia,Guinardia flaccida,"Guinardia flaccida 18S rRNA gene, clone p788",127
ASV_274,5,1.23771e-49,229,96.06,Guinardia,Not_Found,"Guinardia sp. RCC4799 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence",127
ASV_275,1,4.61251e-55,249,99.21,genus_unassigned,species_unassigned,"Uncultured marine eukaryote clone DDI214.fa small subunit ribosomal RNA gene, partial sequence",127
ASV_276,1,2.63521e-58,260,100.0,Not_Found,Not_Found,"Uncultured eukaryote clone 07B03P93 small subunit ribosomal RNA gene, partial sequence",130
ASV_276,33,5.80443e-54,244,100.0,Not_Found,uncultured marine eukaryote,"uncultured marine eukaryote partial 18S rRNA gene, isolate AB521_P19_PRYM_P_46_S",122
ASV_277,1,1.83692e-47,221,95.28,Not_Found,species_unassigned,"Uncultured eukaryote DGGE band H4 18S ribosomal RNA gene, partial sequence",127
ASV_277,2,6.41148e-47,219,94.49,Segregatospumella,species_unassigned,"Segregatospumella sp. strain 9-12-B3 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence",127
ASV_278,1,1.08476e-56,254,100.0,genus_unassigned,species_unassigned,"Pelagomonas calceolata 18S small subunit ribosomal RNA gene, partial sequence",127
ASV_279,1,1.08476e-56,254,100.0,Not_Found,Not_Found,"Uncultured eukaryote clone ST6000.127 18S ribosomal RNA gene, partial sequence",127
ASV_279,15,4.61251e-55,248,100.0,Not_Found,uncultured marine eukaryote,"uncultured marine eukaryote partial 18S rRNA gene, isolate AB240_L22_MS7_H_41_S",124
ASV_280,1,1.08476e-56,254,100.0,genus_unassigned,species_unassigned,"Uncultured stramenopile clone H3S1Ae567 18S ribosomal RNA gene, partial sequence",127
ASV_281,1,7.51481e-52,236,100.0,Lynnella,Lynnella semiglobulosa,"Lynnella semiglobulosa isolate SW2013110201 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence",118
ASV_281,2,7.51481e-52,236,100.0,Not_Found,Not_Found,"Uncultured eukaryote clone ST8900.112 18S ribosomal RNA gene, partial sequence",118
ASV_282,1,3.46815e-50,231,97.56,genus_unassigned,species_unassigned,"Uncultured eukaryote clone SGUH451 18S ribosomal RNA gene, partial sequence",123
ASV_283,1,9.09993e-58,258,100.0,Not_Found,species_unassigned,"Uncultured eukaryote clone SGYY854 18S ribosomal RNA gene, partial sequence",129
ASV_283,2,3.86939e-56,253,99.22,Oblongichytrium,species_unassigned,"Oblongichytrium sp. isolate BH56_227 small subunit ribosomal RNA gene, partial sequence",129
ASV_284,1,3.07847e-50,230,100.0,genus_unassigned,species_unassigned,"Askenasia sp. LWW2010032604 small subunit ribosomal RNA gene, partial sequence",115
ASV_285,1,4.61251e-55,249,99.21,genus_unassigned,species_unassigned,"Uncultured eukaryote clone SGYY605 18S ribosomal RNA gene, partial sequence",127
ASV_286,1,2.63521e-58,260,100.0,genus_unassigned,species_unassigned,"Moesziomyces antarcticus strain 1801245875 small subunit ribosomal RNA gene and internal transcribed spacer 1, partial sequence",130
ASV_287,1,4.61251e-55,249,99.21,Thalassiosira,species_unassigned,"Thalassiosira sp. strain UNC1404 18S ribosomal RNA gene, partial sequence",127
ASV_287,2,4.61251e-55,249,99.21,Not_Found,species_unassigned,"Uncultured eukaryote clone SGYI1224 18S ribosomal RNA gene, partial sequence",127
ASV_288,1,1.08476e-56,254,100.0,Not_Found,species_unassigned,"Uncultured stramenopile clone 13H3Te9Wt 18S ribosomal RNA gene, partial sequence",127
ASV_288,4,2.38934e-52,239,97.64,Fragilariopsis,species_unassigned,"Fragilariopsis doliolus isolate TI_40_Frag_3 small subunit ribosomal RNA gene, partial sequence",127
ASV_289,1,1.29246e-55,250,100.0,Not_Found,uncultured marine picoeukaryote,"uncultured marine picoeukaryote partial 18S rRNA gene, isolate ws_164, clone 1816H03",125
ASV_289,6,1.57454e-54,246,100.0,Not_Found,Not_Found,"Uncultured marine eukaryote clone UEPACCp3 18S small subunit ribosomal RNA gene, partial sequence",123
